"Games_Played","Games_Started","Goals","Assists","SHOTS","SHOTS_ON_TARGET","Game_Winning_Goals","HmG","RdG","G_90min","Games_Winning_Assists","OFF","Shots_on_Goals_Percent","Target"
19,7,1,1,16,10,0,0,1,0.13,0,8,62.5,"0"
14,7,2,1,19,9,1,1,1,0.25,0,0,47.37,"0"
11,8,1,0,4,1,0,0,1,0.14,0,0,25,"0"
22,21,0,1,9,3,0,0,0,0,0,3,33.33,"1"
3,0,0,0,2,2,0,0,0,0,0,1,100,"0"
25,13,5,4,27,13,0,2,3,0.32,0,16,48.15,"1"
25,23,3,10,52,22,0,3,0,0.15,4,20,42.31,"1"
25,19,0,0,9,0,0,0,0,0,0,1,0,"1"
24,24,2,1,19,5,0,1,1,0.09,0,0,26.32,"1"
15,5,1,2,7,2,0,0,1,0.14,1,0,28.57,"0"
23,19,0,0,12,3,0,0,0,0,0,0,25,"1"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
28,28,1,7,21,6,0,1,0,0.04,1,1,28.57,"1"
33,29,2,3,16,5,0,1,1,0.07,0,1,31.25,"1"
11,11,2,0,8,3,0,2,0,0.2,0,2,37.5,"0"
21,18,0,1,2,0,0,0,0,0,0,0,0,"1"
15,3,0,3,9,5,0,0,0,0,1,2,55.56,"0"
3,2,0,0,2,2,0,0,0,0,0,0,100,"0"
21,17,0,1,11,2,0,0,0,0,1,0,18.18,"1"
11,10,4,1,28,8,1,3,1,0.41,0,8,28.57,"0"
15,7,2,0,16,5,0,1,1,0.25,0,5,31.25,"0"
24,23,12,3,68,34,4,6,6,0.49,0,15,50,"1"
12,1,1,1,15,3,0,0,1,0.31,1,1,20,"0"
30,21,5,5,76,19,1,3,2,0.23,1,15,25,"1"
27,27,0,1,43,12,0,0,0,0,0,0,27.91,"1"
7,6,0,0,2,0,0,0,0,0,0,0,0,"0"
14,9,1,1,12,2,0,1,0,0.1,1,2,16.67,"0"
6,3,0,0,2,2,0,0,0,0,0,2,100,"0"
30,30,2,2,5,4,0,1,1,0.07,1,1,80,"1"
25,22,7,1,60,27,1,3,4,0.32,0,8,45,"1"
3,3,0,0,3,3,0,0,0,0,0,0,100,"0"
27,25,9,5,74,36,2,5,4,0.36,1,21,48.65,"1"
7,5,0,0,17,5,0,0,0,0,0,1,29.41,"0"
13,13,0,1,9,4,0,0,0,0,0,1,44.44,"1"
15,15,0,3,2,0,0,0,0,0,1,0,0,"1"
5,5,2,3,12,8,1,2,0,0.41,0,7,66.67,"0"
31,25,5,4,67,23,1,4,1,0.21,1,7,34.33,"1"
25,25,2,0,10,5,0,1,1,0.08,0,2,50,"1"
6,6,0,2,3,1,0,0,0,0,1,0,33.33,"0"
25,24,2,1,12,3,2,1,1,0.08,0,0,25,"1"
28,13,7,1,46,22,2,5,2,0.49,1,2,47.83,"1"
11,2,0,0,8,2,0,0,0,0,0,0,25,"0"
8,7,0,1,11,3,0,0,0,0,0,1,27.27,"0"
10,5,0,2,1,1,0,0,0,0,0,1,100,"0"
14,14,2,5,30,15,0,2,0,0.16,1,2,50,"1"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
27,27,1,5,39,8,0,1,0,0.04,0,0,20.51,"1"
29,21,9,4,43,22,1,7,2,0.46,1,24,51.16,"1"
21,20,4,4,41,19,1,3,1,0.2,0,4,46.34,"1"
7,2,1,0,3,1,0,0,1,0.4,0,3,33.33,"0"
4,2,2,0,5,4,1,1,1,0.83,0,0,80,"0"
1,0,0,0,4,0,0,0,0,0,0,0,0,"0"
3,3,0,0,3,1,0,0,0,0,0,0,33.33,"0"
25,25,1,3,13,6,1,1,0,0.04,1,0,46.15,"1"
32,25,3,12,34,13,0,1,2,0.12,5,13,38.24,"1"
2,1,0,0,3,0,0,0,0,0,0,1,0,"0"
23,18,0,2,6,2,0,0,0,0,0,0,33.33,"1"
28,20,2,1,25,10,0,2,0,0.09,1,1,40,"1"
16,13,4,7,42,19,0,3,1,0.3,0,5,45.24,"1"
4,3,0,0,1,0,0,0,0,0,0,0,0,"0"
17,16,1,2,14,5,1,1,0,0.07,0,1,35.71,"1"
3,3,0,0,2,1,0,0,0,0,0,0,50,"0"
2,2,0,0,3,1,0,0,0,0,0,0,33.33,"0"
29,26,2,2,36,14,1,0,2,0.08,0,5,38.89,"1"
17,16,1,0,5,2,0,0,1,0.06,0,1,40,"1"
9,8,2,5,22,7,1,1,1,0.27,0,0,31.82,"0"
6,2,0,0,3,0,0,0,0,0,0,0,0,"0"
8,2,1,0,3,1,0,1,0,0.51,0,0,33.33,"0"
16,7,2,0,14,10,0,1,1,0.28,0,6,71.43,"0"
20,11,1,0,18,5,0,1,0,0.08,0,0,27.78,"0"
30,29,0,1,17,3,0,0,0,0,1,0,17.65,"1"
21,1,1,1,8,5,0,0,1,0.28,0,1,62.5,"0"
3,2,0,0,3,0,0,0,0,0,0,1,0,"0"
29,21,2,2,10,2,0,1,1,0.09,0,1,20,"1"
25,19,2,10,52,17,0,1,1,0.1,4,3,32.69,"1"
20,17,0,0,2,0,0,0,0,0,0,0,0,"1"
2,2,1,1,8,3,0,1,0,0.5,0,4,37.5,"0"
10,10,2,0,16,5,0,1,1,0.23,0,1,31.25,"0"
16,12,1,1,8,4,0,1,0,0.08,0,0,50,"1"
3,3,0,0,2,0,0,0,0,0,0,0,0,"0"
11,5,2,4,11,6,0,1,1,0.38,1,5,54.55,"0"
6,2,0,0,1,1,0,0,0,0,0,1,100,"0"
22,20,0,1,5,1,0,0,0,0,0,1,20,"1"
31,31,3,1,30,10,0,1,2,0.1,0,5,33.33,"1"
4,0,0,0,2,1,0,0,0,0,0,1,50,"0"
10,9,8,1,30,17,1,4,4,0.95,0,8,56.67,"0"
26,22,1,6,13,9,0,0,1,0.05,2,11,69.23,"1"
1,1,0,0,2,2,0,0,0,0,0,0,100,"0"
34,34,3,2,17,8,1,3,0,0.09,1,3,47.06,"1"
29,29,2,0,10,3,1,2,0,0.07,0,0,30,"1"
14,9,2,1,25,5,1,2,0,0.22,0,6,20,"0"
27,27,1,0,13,4,0,1,0,0.04,0,0,30.77,"1"
21,11,4,2,20,6,2,3,1,0.39,2,4,30,"0"
16,6,2,3,15,8,0,0,2,0.31,1,7,53.33,"0"
30,29,0,1,9,0,0,0,0,0,0,1,0,"1"
14,7,2,1,12,3,1,1,1,0.3,0,1,25,"0"
2,2,0,0,1,0,0,0,0,0,0,1,0,"0"
4,1,0,0,4,2,0,0,0,0,0,0,50,"0"
19,9,1,1,26,6,0,1,0,0.1,0,1,23.08,"0"
23,22,1,4,8,4,1,1,0,0.05,1,0,50,"1"
15,12,0,3,1,0,0,0,0,0,1,0,0,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
19,17,0,4,16,1,0,0,0,0,3,4,6.25,"1"
16,16,0,3,15,5,0,0,0,0,1,1,33.33,"1"
14,4,1,0,5,3,0,1,0,0.24,0,3,60,"0"
28,28,0,0,3,0,0,0,0,0,0,1,0,"1"
6,3,1,1,2,2,0,0,1,0.3,0,1,100,"0"
9,9,1,0,10,4,0,1,0,0.11,0,1,40,"0"
25,11,3,1,33,15,0,2,1,0.23,0,10,45.45,"1"
23,22,3,3,50,12,1,2,1,0.16,1,16,24,"1"
21,20,9,2,51,27,3,5,4,0.47,1,42,52.94,"1"
27,23,3,13,42,14,0,2,1,0.14,3,5,33.33,"1"
22,22,0,4,13,3,0,0,0,0,0,1,23.08,"1"
32,23,6,4,42,17,1,2,4,0.29,1,5,40.48,"1"
4,3,0,0,1,0,0,0,0,0,0,0,0,"0"
23,18,1,2,33,14,0,1,0,0.06,0,0,42.42,"1"
7,7,5,0,28,13,3,5,0,0.68,0,4,46.43,"0"
3,3,1,0,7,4,0,0,1,0.33,0,0,57.14,"0"
13,10,0,1,4,2,0,0,0,0,1,0,50,"0"
5,5,0,0,2,1,0,0,0,0,0,0,50,"0"
17,16,4,4,39,16,2,3,1,0.27,1,1,41.03,"1"
12,2,0,1,3,1,0,0,0,0,0,2,33.33,"0"
3,1,0,0,1,0,0,0,0,0,0,0,0,"0"
16,14,1,0,6,2,1,1,0,0.08,0,0,33.33,"1"
30,29,7,14,85,30,1,5,2,0.24,5,4,35.29,"1"
30,29,1,4,35,9,0,1,0,0.03,1,4,25.71,"1"
32,31,9,7,73,24,3,3,6,0.3,1,5,32.88,"1"
25,12,1,1,8,1,0,0,1,0.07,0,0,12.5,"1"
26,22,2,3,15,6,0,1,1,0.09,0,0,40,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
3,1,0,0,1,0,0,0,0,0,0,0,0,"0"
29,26,1,5,19,3,0,1,0,0.04,2,0,15.79,"1"
2,2,0,0,3,2,0,0,0,0,0,0,66.67,"0"
30,30,9,8,97,39,6,5,4,0.31,2,11,40.21,"1"
19,19,0,7,4,2,0,0,0,0,1,1,50,"1"
30,28,6,9,50,29,3,2,4,0.23,3,41,58,"1"
16,7,0,4,7,4,0,0,0,0,0,0,57.14,"0"
4,4,0,1,1,1,0,0,0,0,1,0,100,"0"
27,27,0,2,15,3,0,0,0,0,1,2,20,"1"
10,1,3,0,7,3,0,1,2,1.64,0,0,42.86,"0"
15,7,3,2,10,5,1,1,2,0.52,1,8,50,"0"
27,12,2,5,17,4,0,1,1,0.15,2,4,23.53,"1"
27,10,13,4,42,22,2,6,7,1.03,1,19,52.38,"1"
30,30,2,0,8,6,0,1,1,0.07,0,0,75,"1"
29,28,0,2,26,5,0,0,0,0,0,0,19.23,"1"
5,1,0,1,5,2,0,0,0,0,0,0,40,"0"
17,7,1,1,13,4,0,1,0,0.11,0,2,30.77,"0"
3,3,0,0,2,1,0,0,0,0,0,1,50,"0"
11,7,0,0,1,0,0,0,0,0,0,0,0,"0"
21,19,0,2,3,2,0,0,0,0,1,0,66.67,"1"
20,9,4,1,15,7,1,4,0,0.45,1,6,46.67,"0"
15,15,0,3,4,2,0,0,0,0,1,0,50,"1"
25,22,2,5,23,11,0,1,1,0.11,3,0,47.83,"1"
34,33,10,6,65,31,6,4,6,0.33,2,7,47.69,"1"
26,26,8,7,88,39,3,5,3,0.32,1,27,44.32,"1"
5,5,0,2,3,1,0,0,0,0,0,0,33.33,"0"
4,3,0,0,1,1,0,0,0,0,0,0,100,"0"
28,24,0,4,17,3,0,0,0,0,3,1,17.65,"1"
3,3,0,0,10,1,0,0,0,0,0,0,10,"0"
22,12,3,1,14,6,1,1,2,0.24,0,2,42.86,"1"
2,2,2,0,3,2,1,2,0,1.25,0,5,66.67,"0"
22,7,3,1,15,6,1,1,2,0.38,0,7,40,"0"
4,0,0,1,4,2,0,0,0,0,1,0,50,"0"
3,2,0,1,3,0,0,0,0,0,0,2,0,"0"
19,1,2,1,10,2,1,2,0,0.66,0,1,20,"0"
14,12,0,0,7,3,0,0,0,0,0,2,42.86,"0"
26,18,6,3,36,18,0,2,4,0.34,1,10,50,"1"
2,0,0,0,1,0,0,0,0,0,0,0,0,"0"
30,23,2,6,25,11,0,1,1,0.09,1,6,44,"1"
3,3,2,0,10,6,0,0,2,0.6,0,4,60,"0"
31,31,0,1,17,6,0,0,0,0,1,3,35.29,"1"
6,4,0,0,2,0,0,0,0,0,0,1,0,"0"
28,27,2,8,25,9,1,1,1,0.07,1,1,36,"1"
14,9,2,3,14,6,0,0,2,0.22,1,0,42.86,"0"
20,19,0,1,1,0,0,0,0,0,1,1,0,"1"
23,23,1,1,12,4,0,1,0,0.04,0,1,33.33,"1"
6,4,0,2,11,3,0,0,0,0,1,0,27.27,"0"
14,4,2,0,7,4,0,1,1,0.44,0,0,57.14,"0"
1,1,0,0,2,0,0,0,0,0,0,0,0,"0"
3,3,0,2,5,2,0,0,0,0,1,0,40,"0"
24,24,18,6,127,63,6,9,9,0.76,2,23,49.61,"1"
21,17,0,1,21,3,0,0,0,0,0,0,14.29,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
17,17,0,1,7,5,0,0,0,0,0,0,71.43,"1"
5,1,1,0,2,1,0,0,1,0.61,0,2,50,"0"
23,22,0,1,9,2,0,0,0,0,0,0,22.22,"1"
7,4,0,1,5,2,0,0,0,0,0,0,40,"0"
5,0,0,1,1,0,0,0,0,0,1,0,0,"0"
2,2,0,0,2,2,0,0,0,0,0,0,100,"0"
21,19,0,0,2,0,0,0,0,0,0,0,0,"1"
10,0,1,0,7,2,0,1,0,0.54,0,0,28.57,"0"
30,30,2,2,22,7,1,2,0,0.07,1,2,31.82,"1"
11,10,3,0,10,5,1,2,1,0.3,0,0,50,"0"
3,0,0,1,3,1,0,0,0,0,1,1,33.33,"0"
16,15,1,0,2,1,0,1,0,0.07,0,0,50,"1"
4,0,0,1,2,0,0,0,0,0,0,0,0,"0"
31,21,0,2,12,3,0,0,0,0,0,0,25,"1"
3,0,0,0,1,1,0,0,0,0,0,0,100,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
9,1,0,0,9,2,0,0,0,0,0,0,22.22,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
20,20,7,10,40,18,2,4,3,0.35,6,3,45,"1"
4,2,0,0,4,0,0,0,0,0,0,0,0,"0"
9,5,2,0,3,2,2,1,1,0.33,0,0,66.67,"0"
16,7,0,0,3,1,0,0,0,0,0,0,33.33,"0"
21,8,2,2,12,5,0,1,1,0.23,0,9,41.67,"0"
29,27,0,3,7,2,0,0,0,0,1,1,28.57,"1"
26,26,2,4,14,8,0,1,1,0.08,0,0,57.14,"1"
11,5,1,0,13,6,0,0,1,0.2,0,5,46.15,"0"
5,5,0,0,13,3,0,0,0,0,0,1,23.08,"0"
20,15,3,1,16,7,0,0,3,0.19,0,4,43.75,"1"
13,8,5,2,38,14,1,2,3,0.57,1,1,36.84,"0"
3,3,2,1,5,4,1,2,0,0.8,0,1,80,"0"
21,8,5,2,16,10,2,3,2,0.54,1,4,62.5,"0"
27,25,0,0,2,0,0,0,0,0,0,0,0,"1"
31,28,0,1,13,1,0,0,0,0,1,1,7.69,"1"
15,15,1,0,9,3,0,0,1,0.07,0,2,33.33,"1"
4,4,0,0,3,1,0,0,0,0,0,1,33.33,"0"
19,6,3,2,17,8,2,3,0,0.36,1,11,47.06,"0"
27,27,1,1,9,5,1,1,0,0.04,0,0,55.56,"1"
2,2,1,1,3,3,0,1,0,0.5,0,1,100,"0"
19,10,1,1,18,4,1,0,1,0.1,0,0,22.22,"0"
4,4,1,5,6,3,0,1,0,0.26,0,1,50,"0"
4,0,0,1,3,2,0,0,0,0,0,0,66.67,"0"
4,4,0,0,3,1,0,0,0,0,0,0,33.33,"0"
9,6,0,0,6,0,0,0,0,0,0,0,0,"0"
16,8,2,0,16,6,0,1,1,0.28,0,8,37.5,"0"
13,7,0,0,3,1,0,0,0,0,0,2,33.33,"0"
26,26,14,4,65,30,3,8,6,0.56,1,14,46.15,"1"
30,30,2,0,10,4,0,1,1,0.07,0,1,40,"1"
20,14,1,2,13,8,0,1,0,0.07,0,3,61.54,"1"
3,0,0,0,3,1,0,0,0,0,0,0,33.33,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
3,3,1,0,2,1,1,1,0,0.3,0,0,50,"0"
30,22,1,4,27,11,0,0,1,0.05,1,4,40.74,"1"
17,14,1,1,11,5,0,1,0,0.07,0,1,45.45,"1"
14,13,0,1,6,2,0,0,0,0,1,0,33.33,"0"
17,13,0,0,7,2,0,0,0,0,0,0,28.57,"1"
26,26,10,9,60,27,5,4,6,0.39,2,4,45,"1"
29,23,10,10,65,36,3,5,5,0.43,3,40,55.38,"1"
26,25,9,14,65,29,3,4,5,0.36,5,5,44.62,"1"
25,24,1,2,6,2,0,0,1,0.05,0,1,33.33,"1"
1,1,0,1,4,1,0,0,0,0,0,0,25,"0"
31,29,17,11,63,37,3,8,9,0.63,2,33,58.73,"1"
5,5,4,1,9,8,2,4,0,0.9,0,4,88.89,"0"
13,5,1,0,4,2,0,0,1,0.17,0,0,50,"0"
3,3,0,0,1,0,0,0,0,0,0,0,0,"0"
12,11,0,2,14,2,0,0,0,0,0,1,14.29,"0"
2,0,1,0,3,2,0,0,1,1.53,0,0,66.67,"0"
19,15,0,0,1,0,0,0,0,0,0,0,0,"1"
3,2,1,0,4,2,0,1,0,0.5,0,1,50,"0"
26,26,0,1,9,1,0,0,0,0,0,0,11.11,"1"
25,25,2,4,19,7,1,2,0,0.08,0,2,36.84,"1"
25,25,2,4,30,12,0,0,2,0.08,2,0,40,"1"
28,27,11,6,80,36,2,6,5,0.41,0,43,45,"1"
6,6,1,1,8,2,0,1,0,0.21,1,0,25,"0"
24,18,1,12,22,8,1,1,0,0.05,1,2,36.36,"1"
4,3,0,1,4,1,0,0,0,0,0,0,25,"0"
16,15,2,2,21,13,0,2,0,0.14,0,4,61.9,"1"
6,6,2,1,8,4,1,1,1,0.36,0,5,50,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
12,11,0,3,7,1,0,0,0,0,1,4,14.29,"0"
20,5,1,2,12,5,0,0,1,0.13,1,0,41.67,"0"
8,8,0,0,1,1,0,0,0,0,0,1,100,"0"
2,0,0,1,2,1,0,0,0,0,0,0,50,"0"
2,2,0,0,2,0,0,0,0,0,0,0,0,"0"
3,3,0,0,3,1,0,0,0,0,0,0,33.33,"0"
4,4,2,2,16,6,1,1,1,0.47,1,4,37.5,"0"
3,3,0,1,2,1,0,0,0,0,1,0,50,"0"
5,5,4,2,9,5,2,2,2,0.89,0,4,55.56,"0"
7,0,0,0,1,0,0,0,0,0,0,0,0,"0"
16,12,1,0,10,6,1,0,1,0.09,0,0,60,"0"
6,6,0,0,2,2,0,0,0,0,0,0,100,"0"
12,9,1,1,10,6,0,0,1,0.11,0,4,60,"0"
3,3,0,0,2,1,0,0,0,0,0,0,50,"0"
11,8,0,1,2,0,0,0,0,0,0,0,0,"0"
4,2,0,0,1,0,0,0,0,0,0,0,0,"0"
15,14,1,1,15,2,0,0,1,0.07,0,2,13.33,"1"
3,3,2,1,10,6,1,2,0,0.64,0,2,60,"0"
3,0,0,0,1,0,0,0,0,0,0,0,0,"0"
22,22,7,10,66,17,4,4,3,0.32,2,0,25.76,"1"
3,1,0,1,1,0,0,0,0,0,0,0,0,"0"
15,8,0,0,13,4,0,0,0,0,0,0,30.77,"0"
19,10,3,3,23,5,0,2,1,0.33,0,2,21.74,"0"
29,27,3,10,37,15,0,3,0,0.11,4,3,40.54,"1"
1,0,0,0,3,2,0,0,0,0,0,0,66.67,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
28,23,3,12,48,16,1,2,1,0.13,2,3,33.33,"1"
4,4,3,1,21,7,2,1,2,0.78,0,2,33.33,"0"
4,0,0,0,1,1,0,0,0,0,0,0,100,"0"
12,7,1,0,12,4,0,1,0,0.17,0,0,33.33,"0"
3,0,0,0,2,0,0,0,0,0,0,0,0,"0"
25,24,0,0,7,1,0,0,0,0,0,0,14.29,"1"
20,11,0,6,14,7,0,0,0,0,0,4,50,"0"
33,33,3,3,40,10,1,2,1,0.09,1,3,25,"1"
2,0,0,1,1,0,0,0,0,0,1,0,0,"0"
4,4,0,0,9,3,0,0,0,0,0,2,33.33,"0"
20,18,1,1,20,9,0,1,0,0.07,0,1,45,"1"
21,20,0,0,14,1,0,0,0,0,0,0,7.14,"1"
2,2,1,0,4,1,0,1,0,0.43,0,0,25,"0"
32,31,7,10,82,30,2,3,4,0.23,3,7,36.59,"1"
29,27,7,5,95,30,2,3,4,0.27,1,12,31.58,"1"
21,19,1,5,35,10,0,1,0,0.05,3,1,28.57,"1"
11,5,0,0,1,1,0,0,0,0,0,0,100,"0"
31,31,0,2,6,4,0,0,0,0,0,2,66.67,"1"
20,14,0,0,10,2,0,0,0,0,0,1,20,"1"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
30,28,7,13,45,13,2,6,1,0.25,4,1,28.89,"1"
22,12,0,1,13,6,0,0,0,0,1,5,46.15,"0"
24,23,2,2,29,10,0,1,1,0.09,0,9,34.48,"1"
5,2,0,0,2,0,0,0,0,0,0,1,0,"0"
4,3,1,0,1,1,0,0,1,0.48,0,1,100,"0"
6,3,0,1,1,0,0,0,0,0,1,0,0,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
2,1,0,0,2,0,0,0,0,0,0,0,0,"0"
3,2,0,2,5,2,0,0,0,0,0,1,40,"0"
29,24,12,3,94,34,4,8,4,0.51,0,2,36.17,"1"
23,22,0,3,10,0,0,0,0,0,0,2,0,"1"
4,4,0,0,3,0,0,0,0,0,0,0,0,"0"
2,2,0,0,2,1,0,0,0,0,0,0,50,"0"
4,3,0,2,1,0,0,0,0,0,0,0,0,"0"
20,14,2,2,13,7,0,1,1,0.17,0,0,53.85,"0"
1,1,0,0,1,0,0,0,0,0,0,0,0,"0"
25,24,3,2,6,3,1,1,2,0.12,0,0,50,"1"
27,27,1,1,8,3,0,1,0,0.04,1,0,37.5,"1"
22,17,1,1,20,4,0,0,1,0.06,1,0,20,"1"
32,32,8,16,72,26,4,5,3,0.26,5,16,36.11,"1"
28,27,2,6,24,14,0,0,2,0.08,3,12,58.33,"1"
3,0,0,0,3,2,0,0,0,0,0,0,66.67,"0"
1,0,0,0,1,0,0,0,0,0,0,0,0,"0"
5,5,0,1,2,1,0,0,0,0,0,0,50,"0"
17,11,3,1,31,19,0,3,0,0.25,0,3,61.29,"1"
2,2,0,0,2,0,0,0,0,0,0,0,0,"0"
27,27,5,8,42,12,3,4,1,0.19,1,0,28.57,"1"
31,28,5,5,62,25,1,3,2,0.19,1,19,40.32,"1"
4,0,0,0,2,1,0,0,0,0,0,0,50,"0"
22,20,0,2,10,5,0,0,0,0,1,1,50,"1"
7,7,0,2,6,2,0,0,0,0,1,0,33.33,"0"
2,2,1,0,4,2,0,0,1,0.5,0,0,50,"0"
11,6,0,0,2,1,0,0,0,0,0,0,50,"0"
29,22,2,1,11,7,1,1,1,0.09,1,1,63.64,"1"
17,9,1,1,21,6,0,0,1,0.12,0,1,28.57,"0"
2,0,0,1,3,2,0,0,0,0,1,0,66.67,"0"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
33,33,1,1,13,2,0,1,0,0.03,0,2,15.38,"1"
15,9,1,1,8,3,1,1,0,0.11,0,3,37.5,"0"
13,7,1,3,4,3,0,1,0,0.13,1,0,75,"0"
21,10,4,4,36,18,1,2,2,0.36,1,15,50,"0"
22,19,7,2,59,25,0,2,5,0.37,0,23,42.37,"1"
20,16,2,3,22,11,0,1,1,0.15,0,10,50,"1"
20,20,1,0,8,4,0,1,0,0.05,0,0,50,"1"
10,9,0,1,1,1,0,0,0,0,0,0,100,"0"
5,5,0,0,1,0,0,0,0,0,0,0,0,"0"
21,11,3,2,21,10,0,2,1,0.28,0,11,47.62,"0"
6,4,0,0,3,3,0,0,0,0,0,0,100,"0"
22,11,2,1,22,7,0,1,1,0.17,0,3,31.82,"0"
23,16,0,0,2,0,0,0,0,0,0,0,0,"1"
20,20,0,0,9,2,0,0,0,0,0,0,22.22,"1"
11,4,2,0,8,3,0,2,0,0.38,0,1,37.5,"0"
7,7,0,0,4,2,0,0,0,0,0,0,50,"0"
22,20,5,5,43,20,3,3,2,0.26,0,23,46.51,"1"
27,22,5,8,24,14,0,2,3,0.23,5,5,58.33,"1"
24,19,1,3,11,4,0,1,0,0.06,1,3,36.36,"1"
20,19,1,4,21,5,0,1,0,0.06,0,0,23.81,"1"
3,3,0,1,5,2,0,0,0,0,0,0,40,"0"
19,19,11,7,68,34,3,5,6,0.67,2,42,50,"1"
18,6,1,3,11,6,1,1,0,0.11,1,3,54.55,"0"
18,11,0,2,1,0,0,0,0,0,1,0,0,"1"
19,16,6,5,51,16,2,3,3,0.38,1,3,31.37,"1"
1,0,0,0,1,1,0,0,0,0,0,0,100,"0"
16,11,5,5,31,13,0,4,1,0.42,3,1,41.94,"0"
16,15,0,0,8,3,0,0,0,0,0,0,37.5,"1"
18,16,0,1,3,0,0,0,0,0,1,0,0,"1"
23,20,0,0,10,0,0,0,0,0,0,1,0,"1"
20,19,0,2,7,0,0,0,0,0,0,1,0,"1"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
4,0,1,0,2,1,0,1,0,2.31,0,0,50,"0"
9,8,0,0,13,3,0,0,0,0,0,5,23.08,"0"
31,31,1,4,10,3,0,1,0,0.03,0,1,30,"1"
3,3,1,2,8,2,0,0,1,0.34,1,0,25,"0"
11,6,0,0,6,1,0,0,0,0,0,0,16.67,"0"
24,16,1,2,12,5,0,0,1,0.06,0,1,41.67,"1"
24,11,3,1,8,3,0,2,1,0.27,0,1,37.5,"0"
2,2,0,0,1,1,0,0,0,0,0,0,100,"0"
20,19,1,2,15,4,1,1,0,0.05,0,0,26.67,"1"
19,17,0,3,10,3,0,0,0,0,1,0,30,"1"
7,7,0,1,1,0,0,0,0,0,0,3,0,"0"
17,15,0,3,14,1,0,0,0,0,2,0,7.14,"1"
10,4,0,1,7,3,0,0,0,0,0,1,42.86,"0"
23,23,2,1,15,7,0,1,1,0.09,0,2,46.67,"1"
6,2,0,0,3,1,0,0,0,0,0,0,33.33,"0"
21,20,0,0,8,1,0,0,0,0,0,0,12.5,"1"
25,20,2,5,28,10,1,0,2,0.1,1,1,35.71,"1"
4,4,1,0,8,4,0,0,1,0.33,0,0,50,"0"
19,19,2,1,12,8,0,1,1,0.11,1,0,66.67,"1"
25,23,1,1,12,3,0,0,1,0.04,0,1,25,"1"
32,32,7,11,78,31,3,5,2,0.22,1,18,39.74,"1"
2,2,0,0,1,0,0,0,0,0,0,0,0,"0"
5,2,1,0,7,1,0,0,1,0.39,0,3,14.29,"0"
3,3,2,0,12,4,1,2,0,0.6,0,0,33.33,"0"
24,24,9,4,65,31,2,6,3,0.38,0,23,47.69,"1"
8,2,0,0,5,1,0,0,0,0,0,0,20,"0"
17,15,2,0,17,7,0,1,1,0.14,0,0,41.18,"1"
30,26,2,5,8,3,1,1,1,0.08,0,0,37.5,"1"
31,19,6,1,45,21,1,4,2,0.31,0,23,46.67,"1"
4,2,1,0,7,4,0,1,0,0.37,0,0,57.14,"0"
16,15,0,3,9,2,0,0,0,0,1,0,22.22,"1"
26,22,1,2,9,3,1,1,0,0.05,0,0,33.33,"1"
1,1,0,0,2,1,0,0,0,0,0,0,50,"0"
21,9,0,0,14,7,0,0,0,0,0,2,50,"0"
1,1,1,0,1,1,0,0,1,1,0,3,100,"0"
1,1,0,0,3,1,0,0,0,0,0,4,33.33,"0"
25,14,10,0,42,19,2,3,7,0.71,0,5,45.24,"1"
3,3,1,0,3,1,0,0,1,0.3,0,0,33.33,"0"
31,31,1,1,10,3,0,1,0,0.03,0,1,30,"1"
19,19,14,4,71,34,1,11,3,0.74,2,12,47.89,"1"
27,25,0,3,10,2,0,0,0,0,0,0,20,"1"
2,2,3,0,9,3,0,2,1,1.29,0,5,33.33,"0"
6,6,0,0,2,0,0,0,0,0,0,0,0,"0"
29,27,8,7,47,28,1,5,3,0.3,1,31,59.57,"1"
23,22,14,7,76,36,2,9,5,0.6,2,24,47.37,"1"
27,25,1,11,4,2,1,1,0,0.04,4,0,50,"1"
7,3,0,0,2,0,0,0,0,0,0,0,0,"0"
7,7,1,2,9,4,0,1,0,0.16,2,4,44.44,"0"
4,2,0,1,1,0,0,0,0,0,0,0,0,"0"
19,18,2,3,28,11,0,1,1,0.11,3,3,39.29,"1"
7,7,1,0,12,3,0,0,1,0.16,0,0,25,"0"
28,23,7,3,46,22,3,4,3,0.33,0,7,47.83,"1"
11,0,1,0,3,3,0,0,1,0.55,0,0,100,"0"
23,23,1,2,28,9,1,1,0,0.05,0,0,32.14,"1"
